year,state,DEMOCRAT,OTHER,REPUBLICAN,TOTAL,DEMOCRAT_%,REPUBLICAN_%,OTHER_%,Winner,Winner_%,Loser_%
2000,SOUTH DAKOTA,118804.0,6765.0,190700.0,316269.0,0.37564225390411327,0.6029677268401266,0.021390019255760128,REPUBLICAN,0.6029677268401266,0.37564225390411327
2000,TENNESSEE,981720.0,32512.0,1061949.0,2076181.0,0.4728489471775341,0.5114915318076796,0.015659521014786282,REPUBLICAN,0.5114915318076796,0.4728489471775341
2000,TEXAS,2433746.0,174252.0,3799639.0,6407637.0,0.37981958091571044,0.5929859946810345,0.027194424403255053,REPUBLICAN,0.5929859946810345,0.37981958091571044
2000,UTAH,203053.0,52605.0,515096.0,770754.0,0.26344722181136915,0.6683014295092857,0.06825134867934517,REPUBLICAN,0.6683014295092857,0.26344722181136915
2000,VERMONT,149022.0,25511.0,119775.0,294308.0,0.5063470921619528,0.4069716079753184,0.08668129986272884,DEMOCRAT,0.5063470921619528,0.4069716079753184
2000,VIRGINIA,1217290.0,84667.0,1437490.0,2739447.0,0.4443561054475593,0.5247372918694905,0.030906602682950247,REPUBLICAN,0.5247372918694905,0.4443561054475593
2000,WASHINGTON,1247652.0,130917.0,1108864.0,2487433.0,0.5015821531675426,0.44578647947502503,0.05263136735743234,DEMOCRAT,0.5015821531675426,0.44578647947502503
2000,WEST VIRGINIA,295497.0,16152.0,336475.0,648124.0,0.4559266436669526,0.5191521992705099,0.024921157062537416,REPUBLICAN,0.5191521992705099,0.4559266436669526
2000,WISCONSIN,1242987.0,118341.0,1237279.0,2598607.0,0.47832819660687437,0.4761316351414431,0.045540168251682535,DEMOCRAT,0.47832819660687437,0.4761316351414431
2000,WYOMING,60481.0,5298.0,147947.0,213726.0,0.282983820405566,0.6922274313841086,0.02478874821032537,REPUBLICAN,0.6922274313841086,0.282983820405566
2004,ALABAMA,693933.0,13088.0,1176394.0,1883415.0,0.36844402322377173,0.6246068975770077,0.006949079199220565,REPUBLICAN,0.6246068975770077,0.36844402322377173
2004,ALASKA,111025.0,10684.0,190889.0,312598.0,0.35516861912104364,0.6106532991253942,0.03417808175356208,REPUBLICAN,0.6106532991253942,0.35516861912104364
2004,ARIZONA,893524.0,14767.0,1104294.0,2012585.0,0.44396832928795554,0.5486943408601376,0.007337329851906876,REPUBLICAN,0.5486943408601376,0.44396832928795554
2004,ARKANSAS,469953.0,12094.0,572898.0,1054945.0,0.44547630445189085,0.5430595907843537,0.011464104763755456,REPUBLICAN,0.5430595907843537,0.44547630445189085
2004,CALIFORNIA,6745485.0,166042.0,5509826.0,12421353.0,0.5430555753467436,0.44357695977241773,0.013367464880838665,DEMOCRAT,0.5430555753467436,0.44357695977241773
2004,COLORADO,1001732.0,26643.0,1101255.0,2129630.0,0.47037842254288303,0.5171109535459211,0.012510623911195841,REPUBLICAN,0.5171109535459211,0.47037842254288303
2004,CONNECTICUT,857488.0,27455.0,693826.0,1578769.0,0.543137089719902,0.4394727791082799,0.017390131171818042,DEMOCRAT,0.543137089719902,0.4394727791082799
